"Gene","PubmedID","Title"
"Alpl","31178256","Genetic correction of induced pluripotent stem cells mediated by transcription activator-like effector nucleases targeting ALPL recovers enzyme activity and calcification in vitro."
"Alpl","31169063","A Comparative Analysis of the Osteogenic Potential of Dental Mesenchymal Stem Cells."
"Alpl","30943457","3D bioprinted hydrogel model incorporating β-tricalcium phosphate for calcified cartilage tissue engineering."
"Alpl","30905410","Reprogramming of cancer stem cells into non-tumorigenic cells using stem cell exosomes for cancer therapy."
"Alpl","30734654","A Scaffold- and Serum-Free Method to Mimic Human Stable Cartilage Validated by Secretome."
"Alpl","30632465","Impact of Hydrogel Stiffness on Differentiation of Human Adipose-Derived Stem Cell Microspheroids."
"Alpl","30555565","Alkaline Phosphatase Controls Lineage Switching of Mesenchymal Stem Cells by Regulating the LRP6/GSK3β Complex in Hypophosphatasia."
"Alpl","30526676","Basic fibroblast growth factor regulates phosphate/pyrophosphate regulatory genes in stem cells isolated from human exfoliated deciduous teeth."
"Alpl","30447344","Dickkopf-1 reduces hypertrophic changes in human chondrocytes derived from bone marrow stem cells."
"Alpl","30445268","NR2F1 mediated down-regulation of osteoblast differentiation was rescued by bone morphogenetic protein-2 (BMP-2) in human MSC."
"Alpl","30439569","Liver-type of tissue non-specific alkaline phosphatase is induced during mouse bone and tooth cell differentiation."
"Acan","36881328","Photo-Crosslinkable, Injectable Locust Bean Gum Hydrogel Induce Chondrogenic Differentiation of Stem Cells for Cartilage Regeneration."
"Acan","36849663","Extracellular Vesicles Derived from Auricular Chondrocytes Facilitate Cartilage Differentiation of Adipose-Derived Mesenchymal Stem Cells."
"Acan","36829201","A novel chondrocyte sheet fabrication using human-induced pluripotent stem cell-derived expandable limb-bud mesenchymal cells."
"Acan","36786947","Degenerative tendon matrix induces tenogenic differentiation of mesenchymal stem cells."
"Acan","36769232","The Effects of Mechanical Load on Chondrogenic Responses of Bone Marrow Mesenchymal Stem Cells and Chondrocytes Encapsulated in Chondroitin Sulfate-Based Hydrogel."
"Acan","36714619","Comparative study of alginate and type I collagen as biomaterials for cartilage stem/progenitor cells to construct tissue-engineered cartilage in vivo."
"Acan","36662086","BMSCs-Seeded Interpenetrating Network GelMA/SF Composite Hydrogel for Articular Cartilage Repair."
"Acan","36594090","RUNX2 stabilization by long non-coding RNAs contributes to hypertrophic changes in human chondrocytes."
"Acan","36585652","Genetic profiling of different phenotypic subsets of breast cancer stem cells (BCSCs) in breast cancer patients."
"Acan","36575539","Effect of glucose depletion and fructose administration during chondrogenic commitment in human bone marrow-derived stem cells."
"Acan","36547974","Comparative analysis of proliferative and multilineage differentiation potential of human periodontal ligament stem cells from maxillary and mandibular molars."
"Acan","36475280","TRPV4 activation enhances compressive properties and glycosaminoglycan deposition of equine neocartilage sheets."
"Acan","36466342","A TGF-loading hydrogel scaffold capable of promoting chondrogenic differentiation for repairing rabbit nasal septum cartilage defect."
"Acan","36458467","ALK-5 Inhibitors for Efficient Derivation of Mesenchymal Stem Cells from Human Embryonic Stem Cells."
"Acan","36389838","Cytokine-primed umbilical cord mesenchymal stem cells enhanced therapeutic effects of extracellular vesicles on osteoarthritic chondrocytes."
"Acan","36377077","The Effect of Different Frequencies of Pulsed Electromagnetic Fields on Cartilage Repair of Adipose Mesenchymal Stem Cell-Derived Exosomes in Osteoarthritis."
"Acan","36355284","Physioxic Culture of Chondrogenic Cells."
"Acan","36225603","3D in-vitro cultures of human bone marrow and Wharton's jelly derived mesenchymal stromal cells show high chondrogenic potential."
"Acan","36214465","Sirt3 Promotes Chondrogenesis, Chondrocyte Mitochondrial Respiration and the Development of High-Fat Diet-Induced Osteoarthritis in Mice."
"Acan","36203869","Hyperosmolar expansion medium improves nucleus pulposus cell phenotype."
"Acan","36185520","First study on the effect of transforming growth factor beta 1 and insulin-like growth factor 1 on the chondrogenesis of elephant articular chondrocytes in a scaffold-based 3D culture model."
"Acan","36142513","Gene Expression and Chondrogenic Potential of Cartilage Cells: Osteoarthritis Grade Differences."
"Acan","36126415","A new protocol for validation of Chondro, Adipo and Osteo differentiation kit of Cultured Adipose-Derived Stem Cells (ADSC) by real-time rt-QPCR."
"Acan","36082992","TGF-β1 and -β3 for Mesenchymal Stem Cells Chondrogenic Differentiation on Poly (Vinyl Alcohol)-Chitosan-Poly (Ethylene Glycol) Scaffold."
"Acan","36044885","Hydrogel nanosheets confined 2D rhombic ice: a new platform enhancing chondrogenesis."
"Acan","35945639","Fluvastatin promotes chondrogenic differentiation of adipose-derived mesenchymal stem cells by inducing bone morphogenetic protein 2."
"Acan","35927702","Modeling early changes associated with cartilage trauma using human-cell-laden hydrogel cartilage models."
"Acan","35857383","Chondro-Inductive b-TPUe-Based Functionalized Scaffolds for Application in Cartilage Tissue Engineering."
"Acan","35785042","Safety of using cultured cells with trisomy 7 in cell therapy for treating osteoarthritis."
"Acan","35679245","A three-dimensional (3D), serum-free, Collagen Type I system for chondrogenesis of canine bone marrow-derived multipotent stromal cells (cMSCs)."
"Acan","35664072","Development of human cartilage circadian rhythm in a stem cell-chondrogenesis model."
"Acan","35647514","Valuable effect of Manuka Honey in increasing the printability and chondrogenic potential of a naturally derived bioink."
"Acan","35633871","Enzymatic co-crosslinking of star-shaped poly(ethylene glycol) tyramine and hyaluronic acid tyramine conjugates provides elastic biocompatible and biodegradable hydrogels."
"Acan","35593322","Hypoxia promotes differentiation of pure cartilage from human induced pluripotent stem cells."
"Acan","35532591","Comparing the chondrogenic potential of rabbit mesenchymal stem cells derived from the infrapatellar fat pad, periosteum & bone marrow."
"Acan","35446511","Atractylodes lancea volatile oils target ADAR2-miR-181a-5p signaling to mesenchymal stem cell chondrogenic differentiation."
"Acan","35435493","Oct4 facilitates chondrogenic differentiation of mesenchymal stem cells by mediating CIP2A expression."
"Acan","35416346","SIRT1 activity orchestrates ECM expression during hESC-chondrogenic differentiation."
"Acan","35402663","YY1-induced lncRNA XIST inhibits cartilage differentiation of BMSCs by binding with TAF15 to stabilizing FUT1 expression."
"Acan","35303885","MiR-539-3p inhibited chondrogenic differentiation in human adipose stem cells by targeting Sox9."
"Acan","35248702","Adipose-Derived Stem Cell Sheets Promote Meniscus Regeneration Regardless of Whether the Defect Involves the Inner Half or the Whole Width of the Anterior Half of the Medial Meniscus in a Rabbit Model."
"Acan","35240315","Pre-culture of human mesenchymal stromal cells in spheroids facilitates chondrogenesis at a low total cell count upon embedding in biomaterials to generate cartilage microtissues."
"Acan","35231441","Exosomes-derived miR-125-5p from cartilage endplate stem cells regulates autophagy and ECM metabolism in nucleus pulposus by targeting SUV38H1."
"Acan","35171524","Soft Hydrogel Environments that Facilitate Cell Spreading and Aggregation Preferentially Support Chondrogenesis of Adult Stem Cells."
"Acan","35168627","CD34(+)THY1(+) synovial fibroblast subset in arthritic joints has high osteoblastic and chondrogenic potentials in vitro."
"Acan","35151341","Infrapatellar fat pad adipose-derived stem cells co-cultured with articular chondrocytes from osteoarthritis patients exhibit increased chondrogenic gene expression."
"Acan","35127576","Evaluation Avocado Soybean Unsaponifiables Loaded in Poly (lactic-co-glycolic) Acid/Avocado Soybean Unsaponifiables-Fibrin Nanoparticles Scaffold (New Delivery System) is an Effective Factor for Tissue Engineering."
"Acan","35118056","Two Hits for Bone Regeneration in Aged Patients: Vertebral Bone Marrow Clot as a Biological Scaffold and Powerful Source of Mesenchymal Stem Cells."
"Acan","35074237","Dynamic process enhancement on chitosan/gelatin/nano-hydroxyapatite-bone derived multilayer scaffold for osteochondral tissue repair."
"Acan","35051494","Folic acid pretreatment and its sustained delivery for chondrogenic differentiation of MSCs."
"Acan","34968652","Allogeneic Dermal Fibroblasts Improve Tendon-to-Bone Healing in a Rabbit Model of Chronic Rotator Cuff Tear Compared With Platelet-Rich Plasma."
"Acan","34927445","Synovial mesenchymal stem cell-derived exosomal miR-320c enhances chondrogenesis by targeting ADAM19."
"Acan","34921593","Hydrostatic pressure promotes chondrogenic differentiation and microvesicle release from human embryonic and bone marrow stem cells."
"Acan","34905737","Dynamic hyaluronic acid hydrogel with covalent linked gelatin as an anti-oxidative bioink for cartilage tissue engineering."
"Acan","34900977","Effect of Amniotic Membrane/Collagen-Based Scaffolds on the Chondrogenic Differentiation of Adipose-Derived Stem Cells and Cartilage Repair."
"Acan","34873576","Static Magnetic Fields Enhance the Chondrogenesis of Mandibular Bone Marrow Mesenchymal Stem Cells in Coculture Systems."
"Acan","34857295","Extracellular matrix-inspired surface coatings functionalized with dexamethasone-loaded liposomes to induce osteo- and chondrogenic differentiation of multipotent stem cells."
"Acan","34739721","Culture and Differentiation of Human Umbilical Cord-Derived Mesenchymal Stem Cells on Growth Factor-Rich Fibrin Scaffolds to Produce Engineered Cartilages."
"Acan","34732208","Hyaluronic acid hydrogel encapsulated BMP-14-modified ADSCs accelerate cartilage defect repair in rabbits."
"Acan","34700039","Brd4 is required for chondrocyte differentiation and endochondral ossification."
"Acan","34581616","Controlled Differentiation of Mesenchymal Stem Cells into Hyaline Cartilage in miR-140-Activated Collagen Hydrogel."
"Acan","34539791","Chondrogenic Potential of Human Dental Pulp Stem Cells Cultured as Microtissues."
"Acan","34488222","Therapeutic Potential of Human Nasal Inferior Turbinate-Derived Stem Cells: Microarray Analysis of Multilineage Differentiation."
"Acan","34484349","Effect of Activated Platelet-Rich Plasma on Chondrogenic Differentiation of Rabbit Bone Marrow-Derived Mesenchymal Stem Cells."
"Acan","34440671","An In Vitro System to Study the Effect of Subchondral Bone Health on Articular Cartilage Repair in Humans."
"Acan","34427363","Transient receptor potential vanilloid 4 as a regulator of induced pluripotent stem cell chondrogenesis."
"Acan","34404032","Perichondrium-inspired permeable nanofibrous tube well promoting differentiation of hiPSC-derived pellet toward hyaline-like cartilage pellet."
"Acan","34358603","Chondro-inductive hyaluronic acid/chitosan coacervate-based scaffolds for cartilage tissue engineering."
"Acan","34308600","[Experimental study on tissue engineered cartilage constructed by three-dimensional bioprinted human adipose-derived stem cells combined with gelatin methacryloyl]."
"Acan","34209853","Fabrication of 3D-Printed Interpenetrating Hydrogel Scaffolds for Promoting Chondrogenic Differentiation."
"Acan","34114497","A Chondrosphere-Based Scaffold Free Approach to Manufacture an In Vitro Articular Cartilage Model."
"Acan","34094638","Systemic Transplantation of Adult Multipotent Stem Cells Functionally Rejuvenates Aged Articular Cartilage."
"Acan","34072707","Taurine Augments Telomerase Activity and Promotes Chondrogenesis in Dental Pulp Stem Cells."
"Acan","34049478","LncRNA DNM3OS regulates GREM2 via miR-127-5p to suppress early chondrogenic differentiation of rat mesenchymal stem cells under hypoxic conditions."
"Acan","33926561","Curcumin-primed human BMSC-derived extracellular vesicles reverse IL-1β-induced catabolic responses of OA chondrocytes by upregulating miR-126-3p."
"Acan","33864569","Human umbilical cord-derived mesenchymal stem cells and their chondroprogenitor derivatives reduced pain and inflammation signaling and promote regeneration in a rat intervertebral disc degeneration model."
